Frame	Phase
79220	GallbladderDissection
79221	GallbladderDissection
79222	GallbladderDissection
79223	GallbladderDissection
79224	GallbladderDissection
79225	GallbladderDissection
79226	GallbladderDissection
79227	GallbladderDissection
79228	GallbladderDissection
79229	GallbladderDissection
79230	GallbladderDissection
79231	GallbladderDissection
79232	GallbladderDissection
79233	GallbladderDissection
79234	GallbladderDissection
79235	GallbladderDissection
79236	GallbladderDissection
79237	GallbladderDissection
79238	GallbladderDissection
79239	GallbladderDissection
79240	GallbladderDissection
79241	GallbladderDissection
79242	GallbladderDissection
79243	GallbladderDissection
79244	GallbladderDissection
79245	GallbladderDissection
79246	GallbladderDissection
79247	GallbladderDissection
79248	GallbladderDissection
79249	GallbladderDissection
79250	GallbladderDissection
79251	GallbladderDissection
79252	GallbladderDissection
79253	GallbladderDissection
79254	GallbladderDissection
79255	GallbladderDissection
79256	GallbladderDissection
79257	GallbladderDissection
79258	GallbladderDissection
79259	GallbladderDissection
79260	GallbladderDissection
79261	GallbladderDissection
79262	GallbladderDissection
79263	GallbladderDissection
79264	GallbladderDissection
79265	GallbladderDissection
79266	GallbladderDissection
79267	GallbladderDissection
79268	GallbladderDissection
79269	GallbladderDissection
79270	GallbladderDissection
79271	GallbladderDissection
79272	GallbladderDissection
79273	GallbladderDissection
79274	GallbladderDissection
79275	GallbladderDissection
79276	GallbladderDissection
79277	GallbladderDissection
79278	GallbladderDissection
79279	GallbladderDissection
79280	GallbladderDissection
79281	GallbladderDissection
79282	GallbladderDissection
79283	GallbladderDissection
79284	GallbladderDissection
79285	GallbladderDissection
79286	GallbladderDissection
79287	GallbladderDissection
79288	GallbladderDissection
79289	GallbladderDissection
79290	GallbladderDissection
79291	GallbladderDissection
79292	GallbladderDissection
79293	GallbladderDissection
79294	GallbladderDissection
79295	GallbladderDissection
79296	GallbladderDissection
79297	GallbladderDissection
79298	GallbladderDissection
79299	GallbladderDissection
79300	GallbladderDissection
79301	GallbladderDissection
79302	GallbladderDissection
79303	GallbladderDissection
79304	GallbladderDissection
79305	GallbladderDissection
79306	GallbladderDissection
79307	GallbladderDissection
79308	GallbladderDissection
79309	GallbladderDissection
79310	GallbladderDissection
79311	GallbladderDissection
79312	GallbladderDissection
79313	GallbladderDissection
79314	GallbladderDissection
79315	GallbladderDissection
79316	GallbladderDissection
79317	GallbladderDissection
79318	GallbladderDissection
79319	GallbladderDissection
79320	GallbladderDissection
79321	GallbladderDissection
79322	GallbladderDissection
79323	GallbladderDissection
79324	GallbladderDissection
79325	GallbladderDissection
79326	GallbladderDissection
79327	GallbladderDissection
79328	GallbladderDissection
79329	GallbladderDissection
79330	GallbladderDissection
79331	GallbladderDissection
79332	GallbladderDissection
79333	GallbladderDissection
79334	GallbladderDissection
79335	GallbladderDissection
79336	GallbladderDissection
79337	GallbladderDissection
79338	GallbladderDissection
79339	GallbladderDissection
79340	GallbladderDissection
79341	GallbladderDissection
79342	GallbladderDissection
79343	GallbladderDissection
79344	GallbladderDissection
79345	GallbladderDissection
79346	GallbladderDissection
79347	GallbladderDissection
79348	GallbladderDissection
79349	GallbladderDissection
79350	GallbladderDissection
79351	GallbladderDissection
79352	GallbladderDissection
79353	GallbladderDissection
79354	GallbladderDissection
79355	GallbladderDissection
79356	GallbladderDissection
79357	GallbladderDissection
79358	GallbladderDissection
79359	GallbladderDissection
79360	GallbladderDissection
79361	GallbladderDissection
79362	GallbladderDissection
79363	GallbladderDissection
79364	GallbladderDissection
79365	GallbladderDissection
79366	GallbladderDissection
79367	GallbladderDissection
79368	GallbladderDissection
79369	GallbladderDissection
79370	GallbladderDissection
79371	GallbladderDissection
79372	GallbladderDissection
79373	GallbladderDissection
79374	GallbladderDissection
79375	GallbladderDissection
79376	GallbladderDissection
79377	GallbladderDissection
79378	GallbladderDissection
79379	GallbladderDissection
79380	GallbladderDissection
79381	GallbladderDissection
79382	GallbladderDissection
79383	GallbladderDissection
79384	GallbladderDissection
79385	GallbladderDissection
79386	GallbladderDissection
79387	GallbladderDissection
79388	GallbladderDissection
79389	GallbladderDissection
79390	GallbladderDissection
79391	GallbladderDissection
79392	GallbladderDissection
79393	GallbladderDissection
79394	GallbladderDissection
79395	GallbladderDissection
79396	GallbladderDissection
79397	GallbladderDissection
79398	GallbladderDissection
79399	GallbladderDissection
79400	GallbladderDissection
79401	GallbladderDissection
79402	GallbladderDissection
79403	GallbladderDissection
79404	GallbladderDissection
79405	GallbladderDissection
79406	GallbladderDissection
79407	GallbladderDissection
79408	GallbladderDissection
79409	GallbladderDissection
79410	GallbladderDissection
79411	GallbladderDissection
79412	GallbladderDissection
79413	GallbladderDissection
79414	GallbladderDissection
79415	GallbladderDissection
79416	GallbladderDissection
79417	GallbladderDissection
79418	GallbladderDissection
79419	GallbladderDissection
79420	GallbladderDissection
79421	GallbladderDissection
79422	GallbladderDissection
79423	GallbladderDissection
79424	GallbladderDissection
79425	GallbladderDissection
79426	GallbladderDissection
79427	GallbladderDissection
79428	GallbladderDissection
79429	GallbladderDissection
79430	GallbladderDissection
79431	GallbladderDissection
79432	GallbladderDissection
79433	GallbladderDissection
79434	GallbladderDissection
79435	GallbladderDissection
79436	GallbladderDissection
79437	GallbladderDissection
79438	GallbladderDissection
79439	GallbladderDissection
79440	GallbladderDissection
79441	GallbladderDissection
79442	GallbladderDissection
79443	GallbladderDissection
79444	GallbladderDissection
79445	GallbladderDissection
79446	GallbladderDissection
79447	GallbladderDissection
79448	GallbladderDissection
79449	GallbladderDissection
79450	GallbladderDissection
79451	GallbladderDissection
79452	GallbladderDissection
79453	GallbladderDissection
79454	GallbladderDissection
79455	GallbladderDissection
79456	GallbladderDissection
79457	GallbladderDissection
79458	GallbladderDissection
79459	GallbladderDissection
79460	GallbladderDissection
79461	GallbladderDissection
79462	GallbladderDissection
79463	GallbladderDissection
79464	GallbladderDissection
79465	GallbladderDissection
79466	GallbladderDissection
79467	GallbladderDissection
79468	GallbladderDissection
79469	GallbladderDissection
79470	GallbladderDissection
79471	GallbladderDissection
79472	GallbladderDissection
79473	GallbladderDissection
79474	GallbladderDissection
79475	CleaningCoagulation
79476	CleaningCoagulation
79477	CleaningCoagulation
79478	CleaningCoagulation
79479	CleaningCoagulation
79480	CleaningCoagulation
79481	CleaningCoagulation
79482	CleaningCoagulation
79483	CleaningCoagulation
79484	CleaningCoagulation
79485	CleaningCoagulation
79486	CleaningCoagulation
79487	CleaningCoagulation
79488	CleaningCoagulation
79489	CleaningCoagulation
79490	CleaningCoagulation
79491	CleaningCoagulation
79492	CleaningCoagulation
79493	CleaningCoagulation
79494	CleaningCoagulation
79495	CleaningCoagulation
79496	CleaningCoagulation
79497	CleaningCoagulation
79498	CleaningCoagulation
79499	CleaningCoagulation
79500	CleaningCoagulation
79501	CleaningCoagulation
79502	CleaningCoagulation
79503	CleaningCoagulation
79504	CleaningCoagulation
79505	CleaningCoagulation
79506	CleaningCoagulation
79507	CleaningCoagulation
79508	CleaningCoagulation
79509	CleaningCoagulation
79510	CleaningCoagulation
79511	CleaningCoagulation
79512	CleaningCoagulation
79513	CleaningCoagulation
79514	CleaningCoagulation
79515	CleaningCoagulation
79516	CleaningCoagulation
79517	CleaningCoagulation
79518	CleaningCoagulation
79519	CleaningCoagulation
79520	CleaningCoagulation
79521	CleaningCoagulation
79522	CleaningCoagulation
79523	CleaningCoagulation
79524	CleaningCoagulation
79525	CleaningCoagulation
79526	CleaningCoagulation
79527	CleaningCoagulation
79528	CleaningCoagulation
79529	CleaningCoagulation
79530	CleaningCoagulation
79531	CleaningCoagulation
79532	CleaningCoagulation
79533	CleaningCoagulation
79534	CleaningCoagulation
79535	CleaningCoagulation
79536	CleaningCoagulation
79537	CleaningCoagulation
79538	CleaningCoagulation
79539	CleaningCoagulation
79540	CleaningCoagulation
79541	CleaningCoagulation
79542	CleaningCoagulation
79543	CleaningCoagulation
79544	CleaningCoagulation
79545	CleaningCoagulation
79546	CleaningCoagulation
79547	CleaningCoagulation
79548	CleaningCoagulation
79549	CleaningCoagulation
79550	CleaningCoagulation
79551	CleaningCoagulation
79552	CleaningCoagulation
79553	CleaningCoagulation
79554	CleaningCoagulation
79555	CleaningCoagulation
79556	CleaningCoagulation
79557	CleaningCoagulation
79558	CleaningCoagulation
79559	CleaningCoagulation
79560	CleaningCoagulation
79561	CleaningCoagulation
79562	CleaningCoagulation
79563	CleaningCoagulation
79564	CleaningCoagulation
79565	CleaningCoagulation
79566	CleaningCoagulation
79567	CleaningCoagulation
79568	CleaningCoagulation
79569	CleaningCoagulation
79570	CleaningCoagulation
79571	CleaningCoagulation
79572	CleaningCoagulation
79573	CleaningCoagulation
79574	CleaningCoagulation
79575	GallbladderDissection
79576	GallbladderDissection
79577	GallbladderDissection
79578	GallbladderDissection
79579	GallbladderDissection
79580	GallbladderDissection
79581	GallbladderDissection
79582	GallbladderDissection
79583	GallbladderDissection
79584	GallbladderDissection
79585	GallbladderDissection
79586	GallbladderDissection
79587	GallbladderDissection
79588	GallbladderDissection
79589	GallbladderDissection
79590	GallbladderDissection
79591	GallbladderDissection
79592	GallbladderDissection
79593	GallbladderDissection
79594	GallbladderDissection
79595	GallbladderDissection
79596	GallbladderDissection
79597	GallbladderDissection
79598	GallbladderDissection
79599	GallbladderDissection
79600	CleaningCoagulation
79601	CleaningCoagulation
79602	CleaningCoagulation
79603	CleaningCoagulation
79604	CleaningCoagulation
79605	CleaningCoagulation
79606	CleaningCoagulation
79607	CleaningCoagulation
79608	CleaningCoagulation
79609	CleaningCoagulation
79610	CleaningCoagulation
79611	CleaningCoagulation
79612	CleaningCoagulation
79613	CleaningCoagulation
79614	CleaningCoagulation
79615	CleaningCoagulation
79616	CleaningCoagulation
79617	CleaningCoagulation
79618	CleaningCoagulation
79619	CleaningCoagulation
79620	CleaningCoagulation
79621	CleaningCoagulation
79622	CleaningCoagulation
79623	CleaningCoagulation
79624	CleaningCoagulation
79625	GallbladderDissection
79626	GallbladderDissection
79627	GallbladderDissection
79628	GallbladderDissection
79629	GallbladderDissection
79630	GallbladderDissection
79631	GallbladderDissection
79632	GallbladderDissection
79633	GallbladderDissection
79634	GallbladderDissection
79635	GallbladderDissection
79636	GallbladderDissection
79637	GallbladderDissection
79638	GallbladderDissection
79639	GallbladderDissection
79640	GallbladderDissection
79641	GallbladderDissection
79642	GallbladderDissection
79643	GallbladderDissection
79644	GallbladderDissection
79645	GallbladderDissection
79646	GallbladderDissection
79647	GallbladderDissection
79648	GallbladderDissection
79649	GallbladderDissection
79650	CleaningCoagulation
79651	CleaningCoagulation
79652	CleaningCoagulation
79653	CleaningCoagulation
79654	CleaningCoagulation
79655	CleaningCoagulation
79656	CleaningCoagulation
79657	CleaningCoagulation
79658	CleaningCoagulation
79659	CleaningCoagulation
79660	CleaningCoagulation
79661	CleaningCoagulation
79662	CleaningCoagulation
79663	CleaningCoagulation
79664	CleaningCoagulation
79665	CleaningCoagulation
79666	CleaningCoagulation
79667	CleaningCoagulation
79668	CleaningCoagulation
79669	CleaningCoagulation
79670	CleaningCoagulation
79671	CleaningCoagulation
79672	CleaningCoagulation
79673	CleaningCoagulation
79674	CleaningCoagulation
79675	GallbladderDissection
79676	GallbladderDissection
79677	GallbladderDissection
79678	GallbladderDissection
79679	GallbladderDissection
79680	GallbladderDissection
79681	GallbladderDissection
79682	GallbladderDissection
79683	GallbladderDissection
79684	GallbladderDissection
79685	GallbladderDissection
79686	GallbladderDissection
79687	GallbladderDissection
79688	GallbladderDissection
79689	GallbladderDissection
79690	GallbladderDissection
79691	GallbladderDissection
79692	GallbladderDissection
79693	GallbladderDissection
79694	GallbladderDissection
79695	GallbladderDissection
79696	GallbladderDissection
79697	GallbladderDissection
79698	GallbladderDissection
79699	GallbladderDissection
79700	CleaningCoagulation
79701	CleaningCoagulation
79702	CleaningCoagulation
79703	CleaningCoagulation
79704	CleaningCoagulation
79705	CleaningCoagulation
79706	CleaningCoagulation
79707	CleaningCoagulation
79708	CleaningCoagulation
79709	CleaningCoagulation
79710	CleaningCoagulation
79711	CleaningCoagulation
79712	CleaningCoagulation
79713	CleaningCoagulation
79714	CleaningCoagulation
79715	CleaningCoagulation
